,name,id,most_freq
2936,Propaganda American Pale Ale,195183,"[('beer', 6), ('medium', 5), ('bitter', 4), ('cloudy', 3), ('amber', 3), ('white', 3), ('orange', 2), ('sweet', 2), ('grass', 2), ('caramel', 2)]"
2937,Insurgente Saison Chouette,186747,"[('sweet', 17), ('fruity', 13), ('white', 9), ('medium', 7), ('bitter', 6), ('clear', 5), ('dry', 5), ('light', 4), ('oily', 3), ('malty', 3)]"
2938,Border Psycho La Perversa (IPA)2,262769,"[('orange', 5), ('grapefruit', 5), ('bitter', 5), ('medium', 4), ('caramel', 4), ('sweet', 3), ('beer', 3), ('balanced', 2), ('clear', 2), ('tan', 2)]"
2939,Fauna Stradivarius,461949,"[('medium', 6), ('alcohol', 3), ('bitter', 3), ('dark', 2), ('clear', 2), ('caramel', 2), ('tan', 2), ('oily', 1), ('bread', 1), ('copper', 1)]"
2940,Baja Oatmeal Stout,90084,"[('brown', 7), ('sweet', 6), ('coffee', 5), ('beer', 5), ('light', 5), ('dark', 4), ('roasted', 4), ('medium', 4), ('creamy', 3), ('bitter', 3)]"
2941,Border Psycho Imperial Psycho Ale,262765,"[('beer', 3), ('bread', 2), ('toast', 2), ('earthy', 2), ('alcohol', 2), ('orange', 2), ('caramel', 2), ('bitter', 2), ('copper', 1), ('hazy', 1)]"
2942,"Texcoco Mystic Ales, Exquizofrenia 2017",499731,"[('alcohol', 3), ('hay', 3), ('mango', 2), ('sweet', 2), ('dry', 2), ('grapefruit', 2), ('full', 1), ('clear', 1), ('orange', 1), ('pine', 1)]"
2943,Libertadores Robust Porter,284109,"[('chocolate', 5), ('coffee', 4), ('brown', 3), ('dark', 2), ('black', 2), ('licorice', 2), ('medium', 2), ('espresso', 1), ('vanilla', 1), ('toast', 1)]"
2944,Fauna Mala Vida,465479,"[('medium', 8), ('clear', 5), ('sweet', 3), ('creamy', 3), ('bitter', 3), ('fruity', 2), ('apple', 2), ('amber', 2), ('gold', 1), ('frothy', 1)]"
2945,Minerva / Wendlandt Diosa Marina,416283,"[('light', 8), ('medium', 4), ('mango', 3), ('clear', 3), ('white', 3), ('sweet', 2), ('beer', 2), ('hay', 2), ('fruity', 2), ('bitter', 2)]"
2946,Wendlandt Vaquita Marina Pale Ale,290376,"[('beer', 5), ('toffee', 3), ('sweet', 2), ('light', 2), ('caramel', 2), ('cloudy', 2), ('amber', 2), ('frothy', 1), ('hazy', 1), ('lemon', 1)]"
2947,Cucapá La Migra Imperial Stout Winter,140670,"[('chocolate', 9), ('bitter', 9), ('dark', 7), ('brown', 7), ('coffee', 6), ('roasted', 6), ('beer', 6), ('light', 5), ('hay', 4), ('opaque', 3)]"
2948,19° Norte Mateo's Dakota Stout,254201,"[('chocolate', 8), ('roast', 5), ('toffee', 3), ('sweet', 3), ('dark', 2), ('black', 2), ('beer', 2), ('balanced', 1), ('alcohol', 1), ('brown', 1)]"
2949,Border Psycho American Barleywine,515860,"[('medium', 5), ('clear', 4), ('honey', 4), ('caramel', 4), ('white', 3), ('full', 2), ('orange', 2), ('creamy', 2), ('pine', 2), ('light', 2)]"
2950,Insurgente Dragula,462187,"[('medium', 4), ('coffee', 3), ('dark', 3), ('chocolate', 3), ('brown', 3), ('roasted', 2), ('sweet', 2), ('robust', 2), ('beer', 2), ('bitter', 2)]"
2951,Pacheco La Indecorosa IPA,280762,"[('lime', 4), ('light', 4), ('bitter', 4), ('clear', 2), ('peach', 2), ('sweet', 2), ('beer', 2), ('grapefruit', 2), ('white', 2), ('pineapple', 1)]"
2952,Minerva Stout,73343,"[('chocolate', 8), ('coffee', 6), ('black', 5), ('dry', 5), ('dark', 4), ('roasted', 4), ('medium', 4), ('tan', 4), ('bitter', 4), ('brown', 3)]"
2953,Litra / armando_otchoa Beetroot Borsch IPA,545906,"[('bitter', 6), ('brown', 3), ('fruity', 3), ('grapefruit', 3), ('hazy', 2), ('balanced', 2), ('deep', 2), ('opaque', 2), ('dense', 1), ('vanilla', 1)]"
2954,Litra / Victory Art Brew Tyask Barleywine,474091,"[('medium', 12), ('alcohol', 4), ('white', 4), ('oily', 2), ('sweet', 2), ('caramel', 2), ('fruity', 2), ('dry', 2), ('amber', 2), ('copper', 1)]"
2955,Litra  Firestarter,503253,"[('clove', 5), ('bitter', 5), ('orange', 4), ('spicy', 3), ('creamy', 3), ('medium', 3), ('peel', 3), ('light', 3), ('grapefruit', 3), ('white', 3)]"
2956,Elvis Imperial Black IPA,553441,"[('coffee', 4), ('sweet', 4), ('bitter', 4), ('brown', 3), ('light', 3), ('dark', 2), ('chocolate', 2), ('black', 2), ('roasted', 2), ('licorice', 2)]"
2957,Lumencraft / Sunstone Consensus,530129,"[('grapefruit', 6), ('sweet', 5), ('caramel', 3), ('alcohol', 2), ('medium', 2), ('amber', 2), ('oily', 1), ('hazy', 1), ('red', 1), ('clear', 1)]"
2958,Litra / armando_otchoa Kollabrett Kriek,474140,"[('medium', 6), ('red', 4), ('light', 4), ('hazy', 3), ('dark', 2), ('balanced', 2), ('sweet', 2), ('dry', 2), ('heavy', 1), ('full', 1)]"
2959,Litra / armando_otchoa Kollabrett Cassis,474139,"[('red', 7), ('dark', 6), ('currant', 5), ('medium', 4), ('light', 4), ('tart', 3), ('beer', 3), ('dry', 3), ('hazy', 2), ('black', 2)]"
2960,Sunstone Alehouse Silky Surf,491177,"[('coffee', 19), ('dark', 8), ('chocolate', 7), ('sweet', 7), ('brown', 6), ('light', 6), ('smooth', 4), ('medium', 4), ('black', 3), ('silky', 3)]"
2961,Lumencraft (Aircraft) IPA,432504,"[('medium', 7), ('hazy', 4), ('orange', 4), ('bitter', 4), ('pine', 3), ('light', 3), ('white', 3), ('clear', 2), ('dry', 2), ('grapefruit', 2)]"
2962,Lumencraft Jasmine IPA,566620,"[('light', 3), ('amber', 3), ('dark', 2), ('clear', 2), ('zest', 2), ('sweet', 2), ('medium', 2), ('fresh', 1), ('intense', 1), ('pine', 1)]"
2963,Efes Vitanta Moldova Brewery,11631,"[('dark', 2), ('beer', 2), ('roasted', 1), ('balanced', 1), ('brown', 1), ('sweet', 1), ('medium', 1), ('deep', 1)]"
2964,Litra Rocket IPA,480717,"[('medium', 7), ('bitter', 6), ('caramel', 5), ('sweet', 4), ('beer', 3), ('hazy', 2), ('sharp', 2), ('pine', 2), ('light', 2), ('fruity', 2)]"
2965,Litra Lucky Porter (9%),479363,"[('chocolate', 13), ('coffee', 8), ('dark', 7), ('roasted', 5), ('bitter', 5), ('black', 4), ('sweet', 4), ('dry', 3), ('alcohol', 2), ('brown', 2)]"
2966,Lumencraft / Sunstone West Coast IPA,509191,"[('sweet', 4), ('caramel', 3), ('hazy', 2), ('balanced', 2), ('pine', 2), ('smooth', 2), ('medium', 2), ('light', 2), ('bitter', 2), ('spicy', 1)]"
2967,Lumencraft Hoppy Lager,470700,"[('light', 7), ('dry', 4), ('medium', 3), ('fruity', 3), ('hazy', 2), ('clear', 2), ('sweet', 2), ('mild', 2), ('white', 2), ('bitter', 2)]"
2968,Litra / Black Cat Electrolyte Black Currant,537189,"[('hazy', 4), ('black', 4), ('currant', 4), ('copper', 1), ('malty', 1), ('lemon', 1), ('tart', 1), ('sweet', 1), ('creamy', 1), ('medium', 1)]"
2969,Efes Vitanta Moldova Brewery,22458,"[('oily', 1), ('malty', 1), ('persistent', 1), ('balanced', 1), ('straw', 1), ('fresh', 1), ('bitter', 1), ('prickly', 1)]"
2970,Lumencraft Witbier,491573,"[('banana', 4), ('light', 4), ('white', 4), ('sweet', 3), ('fresh', 3), ('spicy', 2), ('hazy', 2), ('peel', 2), ('cloudy', 2), ('bread', 1)]"
2971,Litra Pale Ale,334189,"[('fruity', 10), ('medium', 8), ('white', 4), ('hazy', 3), ('malty', 3), ('mild', 3), ('bitter', 3), ('balanced', 2), ('grainy', 2), ('sweet', 2)]"
2972,Lumencraft Mango IPA,463676,"[('light', 4), ('fruity', 3), ('mango', 2), ('orange', 2), ('medium', 2), ('malty', 1), ('pine', 1), ('smooth', 1), ('harsh', 1), ('dry', 1)]"
2973,Sunstone Alternosfera IPA,513516,"[('light', 5), ('amber', 3), ('hazy', 2), ('medium', 2), ('grapefruit', 2), ('white', 2), ('malty', 1), ('dark', 1), ('earthy', 1), ('clear', 1)]"
2974,Beermaster IPA,535324,"[('light', 5), ('sweet', 4), ('spicy', 1), ('hazy', 1), ('malty', 1), ('buttery', 1), ('orange', 1), ('fruity', 1), ('amber', 1), ('white', 1)]"
2975,Lumencraft IPA Simcoe,524715,"[('caramel', 4), ('sweet', 3), ('clear', 2), ('harsh', 2), ('grapefruit', 2), ('oily', 1), ('copper', 1), ('hazy', 1), ('red', 1), ('balanced', 1)]"
2976,Elvis Black IPA,421153,"[('chocolate', 6), ('dark', 5), ('roasted', 4), ('brown', 3), ('coffee', 2), ('black', 2), ('roast', 2), ('sweet', 2), ('light', 2), ('bitter', 2)]"
2977,Litra / armando_otchoa Kollabrett Prune,474141,"[('fruity', 7), ('hazy', 4), ('dark', 4), ('medium', 4), ('amber', 4), ('white', 4), ('tart', 3), ('sweet', 3), ('acidic', 3), ('prunes', 2)]"
2978,Elvis Galaxy & Amarillo Pale Ale,488022,"[('medium', 4), ('fruity', 3), ('orange', 2), ('sweet', 2), ('pine', 2), ('peel', 2), ('cloudy', 2), ('amber', 2), ('frothy', 1), ('hazy', 1)]"
2979,Elvis Summer American Pale Ale,426908,"[('sweet', 3), ('medium', 3), ('light', 3), ('bitter', 3), ('orange', 2), ('pine', 2), ('cloudy', 2), ('fruity', 2), ('bread', 1), ('hazy', 1)]"
2980,Litra Irish Dry Stout,403868,"[('roasted', 10), ('coffee', 9), ('dark', 7), ('chocolate', 7), ('black', 7), ('dry', 7), ('malty', 6), ('caramel', 6), ('bitter', 6), ('brown', 5)]"
2981,Lumencraft Bavarian Pilsner,474836,"[('light', 4), ('hazy', 2), ('medium', 2), ('white', 2), ('oily', 1), ('bread', 1), ('wet', 1), ('tart', 1), ('bitter', 1)]"
2982,Litra Hefeweissbier,334188,"[('banana', 5), ('bread', 4), ('sweet', 3), ('medium', 3), ('light', 3), ('white', 3), ('hazy', 2), ('beer', 2), ('cloudy', 2), ('oily', 1)]"
2983,Sunstone Alehouse Smoke at the Dock,499718,"[('coffee', 5), ('black', 3), ('smoked', 3), ('chocolate', 2), ('roasted', 2), ('dark', 1), ('brown', 1), ('medium', 1), ('fruity', 1)]"
2984,Lumencraft Coffee Stout,474837,"[('coffee', 17), ('sweet', 5), ('brown', 4), ('burnt', 4), ('dark', 3), ('black', 3), ('wet', 2), ('chocolate', 2), ('roasted', 2), ('light', 2)]"
2985,Efes Vitanta Moldova Brewery,22459,"[('dry', 1)]"
2986,Litra Rauchbier,484832,"[('smoked', 3), ('bready', 2), ('caramel', 2), ('spicy', 1), ('hazy', 1), ('red', 1), ('earthy', 1), ('sweet', 1), ('subtle', 1), ('beer', 1)]"
2987,Gotter Double IPA,505910,"[('sweet', 4), ('bitter', 4), ('creamy', 3), ('harsh', 3), ('hazy', 2), ('dark', 2), ('medium', 2), ('light', 2), ('malty', 1), ('red', 1)]"
2988,Litra Lucky Porter (6.5%),527504,"[('dark', 4), ('chocolate', 4), ('light', 3), ('black', 1), ('velvety', 1), ('brown', 1), ('medium', 1), ('tan', 1), ('opaque', 1)]"
2989,Litra / armando_otchoa Kollabrett Lambic,474137,"[('acidic', 5), ('medium', 5), ('fruity', 5), ('hazy', 4), ('malty', 4), ('sweet', 4), ('amber', 4), ('white', 4), ('light', 3), ('woody', 3)]"
2990,Elvis Galaxy IPA,545866,"[('sweet', 5), ('caramel', 4), ('fruity', 4), ('harsh', 3), ('copper', 2), ('hazy', 2), ('creamy', 2), ('pine', 2), ('light', 2), ('bitter', 2)]"
2991,Beermaster Moldavian Liberty Ale,543186,"[('light', 4), ('sweet', 2), ('oily', 1), ('spicy', 1), ('orange', 1), ('fresh', 1), ('medium', 1), ('cloudy', 1), ('white', 1)]"
2992,Elvis Weizenbock,543649,"[('banana', 2), ('light', 2), ('bread', 1), ('dull', 1), ('lemon', 1), ('toffee', 1), ('sweet', 1), ('intense', 1), ('creamy', 1), ('mild', 1)]"
2993,Litra Pumpkin Ale 2016-,462532,"[('spicy', 2), ('sweet', 2), ('light', 2), ('hazy', 1), ('orange', 1), ('toffee', 1), ('brown', 1), ('medium', 1), ('cloudy', 1), ('fruity', 1)]"
2994,Beermaster Fresh Hop Concept,553229,"[('light', 3), ('white', 3), ('hazy', 2), ('lemon', 2), ('straw', 2), ('grass', 2), ('bread', 1), ('cut', 1), ('grainy', 1), ('peach', 1)]"
2995,Efes Vitanta Moldova Brewery,9898,"[('beer', 2), ('fresh', 1), ('medium', 1), ('light', 1), ('dry', 1), ('amber', 1), ('bitter', 1)]"
2996,Albeer 12°,440678,"[('light', 3), ('dry', 2), ('white', 2), ('bread', 1), ('hazy', 1), ('malty', 1), ('bready', 1), ('clear', 1), ('grainy', 1), ('lemon', 1)]"
2997,Lumencraft Weiss Bier,432502,"[('banana', 7), ('light', 6), ('spicy', 3), ('hazy', 2), ('orange', 2), ('sweet', 2), ('beer', 2), ('clove', 2), ('cloudy', 2), ('bread', 1)]"
2998,Albeer 11°,440677,"[('light', 4), ('hazy', 2), ('grass', 2), ('white', 2), ('bread', 1), ('malty', 1), ('bready', 1), ('lemon', 1), ('fresh', 1), ('hay', 1)]"
2999,Elvis Hop Attack,507985,"[('light', 4), ('bitter', 4), ('sweet', 3), ('hazy', 2), ('fresh', 2), ('grass', 2), ('caramel', 2), ('copper', 1), ('frothy', 1), ('red', 1)]"
3000,Elvis American Tropical Stout,514293,"[('harsh', 4), ('coffee', 3), ('red', 3), ('black', 3), ('sweet', 3), ('bitter', 3), ('medium', 2), ('spicy', 1), ('frothy', 1), ('hazy', 1)]"
3001,Brasserie de Monaco Wheat Beer,285902,"[('light', 7), ('spicy', 4), ('cloudy', 4), ('white', 4), ('lemon', 3), ('sweet', 3), ('medium', 3), ('hazy', 2), ('earthy', 2), ('zest', 2)]"
3002,Brasserie de Monaco Ambrée,110347,"[('medium', 5), ('caramel', 5), ('hazy', 4), ('brown', 4), ('sweet', 4), ('light', 4), ('amber', 4), ('bread', 3), ('dark', 3), ('burnt', 2)]"
3003,Brasserie de Monaco Oktoberfest,175803,"[('beer', 4), ('oily', 1), ('hazy', 1), ('malty', 1), ('banana', 1), ('orange', 1), ('pear', 1), ('sweet', 1), ('creamy', 1), ('smooth', 1)]"
3004,Brasserie de Monaco Pils,223920,"[('light', 10), ('medium', 7), ('white', 5), ('bitter', 5), ('sweet', 4), ('grass', 4), ('oily', 3), ('hazy', 3), ('malty', 3), ('spicy', 2)]"
3005,Brasserie de Monaco Grand Prix,174556,"[('fruity', 10), ('light', 9), ('white', 9), ('hazy', 6), ('malty', 5), ('straw', 5), ('medium', 4), ('caramel', 4), ('balanced', 3), ('grainy', 3)]"
3006,Brasserie de Monaco Blanche Tradition,461611,"[('white', 7), ('sweet', 6), ('medium', 5), ('bread', 2), ('red', 2), ('bready', 2), ('lemon', 2), ('tart', 2), ('grass', 2), ('smooth', 2)]"
3007,Brasserie de Monaco,223919,"[('honey', 2), ('amber', 1)]"
3008,Brasserie de Monaco Fruits Rouges,461613,"[('sweet', 11), ('red', 8), ('medium', 6), ('clear', 4), ('fruity', 4), ('beer', 3), ('light', 2), ('deep', 2), ('oily', 1), ('frothy', 1)]"
3009,Brasserie de Monaco Beer (Blonde 5°),107040,"[('sweet', 6), ('light', 6), ('white', 6), ('clear', 4), ('bitter', 4), ('straw', 3), ('medium', 3), ('red', 2), ('frothy', 1), ('heavy', 1)]"
3010,Chinggis Khan Pilsner,460753,"[('grass', 5), ('lemon', 4), ('light', 3), ('bitter', 3), ('bread', 2), ('malty', 2), ('bready', 2), ('medium', 2), ('astringent', 1), ('clear', 1)]"
3011,Jalam Khar,533923,"[('fresh', 1), ('light', 1)]"
3012,Gem Draft,150326,"[('caramel', 3), ('medium', 2), ('amber', 2), ('oily', 1), ('bread', 1), ('hazy', 1), ('wet', 1), ('malty', 1), ('dark', 1), ('bready', 1)]"
3013,Chinggis Club,41619,"[('malty', 2), ('fresh', 2), ('beer', 2), ('hot', 2), ('white', 2), ('roasted', 1), ('grainy', 1), ('straw', 1), ('sweet', 1), ('smooth', 1)]"
3014,Khar Khorum,91865,"[('caramel', 10), ('malty', 7), ('brown', 6), ('sweet', 6), ('light', 6), ('bread', 5), ('clear', 5), ('grainy', 5), ('amber', 5), ('dark', 4)]"
3015,Seruun Light,348990,"[('sweet', 3), ('light', 3), ('grainy', 2), ('white', 2), ('bread', 1), ('frothy', 1), ('clear', 1), ('fresh', 1), ('beer', 1), ('medium', 1)]"
3016,Borgio,129162,"[('light', 5), ('sweet', 3), ('white', 3), ('straw', 2), ('mild', 2), ('medium', 2), ('dry', 2), ('gold', 1), ('hazy', 1), ('malty', 1)]"
3017,Altan Gobi,140463,"[('white', 6), ('sweet', 5), ('light', 5), ('beer', 4), ('medium', 4), ('malty', 3), ('buttery', 3), ('gold', 2), ('clear', 2), ('grainy', 2)]"
3018,Jalam Khar Gold,344734,"[('light', 3), ('white', 3), ('clear', 2), ('grainy', 2), ('beer', 2), ('mild', 2), ('bitter', 2), ('oily', 1), ('spicy', 1), ('frothy', 1)]"
3019,Khan Bräu Pilsner,13859,"[('light', 3), ('spicy', 2), ('sweet', 2), ('white', 2), ('gold', 1), ('malty', 1), ('large', 1), ('clear', 1)]"
3020,Borgio Gold,140460,"[('sweet', 5), ('medium', 4), ('light', 3), ('harsh', 2), ('gold', 1), ('clear', 1), ('phenolic', 1), ('straw', 1), ('grass', 1), ('fruity', 1)]"
3021,Niislel,140464,"[('sweet', 8), ('medium', 7), ('light', 6), ('white', 6), ('malty', 4), ('clear', 3), ('grainy', 3), ('bitter', 3), ('straw', 2), ('cloudy', 2)]"
3022,Jalam Khar,129190,"[('light', 7), ('beer', 4), ('white', 4), ('gold', 3), ('clear', 3), ('lemon', 2), ('straw', 2), ('sweet', 2), ('harsh', 2), ('wet', 1)]"
3023,Chinggis Mongolian Lager,92344,"[('clear', 6), ('metallic', 5), ('white', 4), ('beer', 3), ('light', 3), ('dry', 2), ('bitter', 2), ('gold', 1), ('frothy', 1), ('malty', 1)]"
3024,Sengur Beer,129192,"[('beer', 5), ('light', 5), ('clear', 3), ('white', 3), ('gold', 2), ('grainy', 2), ('straw', 2), ('sweet', 2), ('grass', 2), ('bitter', 2)]"
3025,RedCat Brewery Wheat IPA,382321,"[('medium', 2), ('bitter', 2), ('hazy', 1), ('black', 1), ('grainy', 1), ('fresh', 1), ('light', 1), ('fruity', 1)]"
3026,RedCatbrewery APA,382322,"[('caramel', 2), ('hazy', 1), ('full', 1), ('black', 1), ('roasted', 1), ('balanced', 1), ('sweet', 1), ('light', 1), ('fruity', 1), ('dry', 1)]"
3027,Nikšićko Tamno,23339,"[('bitter', 5), ('dark', 3), ('caramel', 3), ('roast', 2), ('beer', 2), ('hay', 2), ('medium', 2), ('light', 2), ('heavy', 1), ('coffee', 1)]"
3028,Nikšićko Pivo Nefiltrirano,431824,"[('sweet', 5), ('light', 5), ('spicy', 4), ('fruity', 4), ('white', 4), ('bready', 3), ('malty', 2), ('phenolic', 2), ('orange', 2), ('medium', 2)]"
3029,Nikšićko Cool Grejpfrut,223010,"[('grapefruit', 9), ('sweet', 8), ('white', 4), ('hazy', 3), ('orange', 3), ('beer', 3), ('medium', 2), ('light', 2), ('fruity', 2), ('hot', 2)]"
3030,Nikšićko Gold,289411,"[('beer', 10), ('clear', 5), ('sweet', 5), ('white', 4), ('medium', 3), ('light', 3), ('hay', 2), ('mild', 2), ('fruity', 2), ('bread', 1)]"
3031,Nikšićko Pivo,5991,"[('light', 10), ('clear', 6), ('sweet', 6), ('white', 6), ('bitter', 4), ('beer', 2), ('orange', 1), ('metallic', 1), ('hay', 1), ('medium', 1)]"
3032,Onogošt Svijetlo Pivo,417503,"[('light', 17), ('sweet', 10), ('beer', 9), ('medium', 8), ('white', 8), ('bitter', 5), ('clear', 4), ('fresh', 4), ('malty', 3), ('grass', 3)]"
3033,Nikšićko Cool Limun,158174,"[('lemon', 10), ('beer', 7), ('hazy', 4), ('sweet', 4), ('white', 3), ('fresh', 2), ('acidic', 2), ('light', 2), ('cloudy', 2), ('fruity', 2)]"
3034,Trebjesa (MolsonCoors),38262,"[('malty', 4), ('sweet', 4), ('beer', 3), ('metallic', 2), ('honey', 2), ('light', 2), ('fruity', 2), ('spicy', 1), ('heavy', 1), ('persistent', 1)]"
3035,Flag Speciale Biere de Mars,493142,"[('clear', 2), ('grass', 2), ('white', 2), ('bread', 1), ('copper', 1), ('gold', 1), ('heavy', 1), ('malty', 1), ('straw', 1), ('sweet', 1)]"
3036,Casablanca Light,470450,"[('light', 2), ('beer', 1)]"
3037,Cerveza Doble Malta (Mercadona),537951,"[('sweet', 6), ('medium', 4), ('caramel', 3), ('white', 3), ('bitter', 3), ('heavy', 2), ('clear', 2), ('grainy', 2), ('light', 2), ('amber', 2)]"
3038,Casablanca (Casa Beer),9882,"[('light', 13), ('clear', 5), ('white', 5), ('hay', 3), ('sweet', 2), ('grass', 2), ('medium', 2), ('wet', 1), ('bready', 1), ('straw', 1)]"
3039,Castel Beer (Morocco),80771,"[('sweet', 8), ('mild', 6), ('medium', 6), ('malty', 5), ('light', 5), ('clear', 4), ('white', 4), ('bread', 2), ('grainy', 2), ('beer', 2)]"
3040,Cerveza Reserva (Mercadona),548994,"[('caramel', 8), ('dark', 5), ('sweet', 4), ('brown', 3), ('beer', 3), ('medium', 3), ('white', 3), ('alcohol', 2), ('alcoholic', 2), ('bitter', 2)]"
3041,33 Export (Morocco),420095,"[('light', 4), ('gold', 2), ('clear', 2), ('sweet', 2), ('hay', 2), ('bread', 1), ('grainy', 1), ('lemon', 1), ('bright', 1), ('beer', 1)]"
3042,Kania,360622,"[('clear', 3), ('light', 2), ('white', 2), ('bread', 1), ('gold', 1), ('metallic', 1), ('beer', 1), ('hay', 1)]"
3043,Flag Spéciale (Morocco),13890,"[('white', 5), ('mild', 4), ('wet', 3), ('clear', 3), ('beer', 3), ('bread', 2), ('gold', 2), ('malty', 1), ('bright', 1), ('grass', 1)]"
3044,Flag Pils,13889,"[('light', 4), ('clear', 2), ('sweet', 2), ('beer', 2), ('white', 2), ('gold', 1), ('full', 1), ('malty', 1), ('smooth', 1), ('mild', 1)]"
3045,Stork Première,13891,"[('clear', 4), ('white', 3), ('beer', 2), ('bread', 1), ('copper', 1), ('wet', 1), ('malty', 1), ('sweet', 1), ('hay', 1), ('fluffy', 1)]"
3046,Laurentina Preta,32686,"[('dark', 12), ('caramel', 8), ('brown', 7), ('sweet', 7), ('light', 5), ('chocolate', 4), ('beer', 4), ('medium', 4), ('tan', 4), ('coffee', 3)]"
3047,Raiz,150337,"[('metallic', 1)]"
3048,Laurentina Premium,109396,"[('bread', 3), ('bready', 3), ('deep', 3), ('white', 3), ('gold', 2), ('malty', 2), ('clear', 2), ('beer', 2), ('mild', 2), ('medium', 2)]"
3049,Manica,32684,"[('light', 10), ('medium', 7), ('white', 5), ('gold', 3), ('clear', 3), ('sweet', 3), ('bread', 2), ('spicy', 2), ('beer', 2), ('hay', 2)]"
3050,Impala,200392,"[('round', 1), ('alcohol', 1), ('sweet', 1), ('beer', 1)]"
3051,Laurentina Clara,32685,"[('light', 11), ('sweet', 7), ('white', 7), ('clear', 4), ('malty', 3), ('hay', 3), ('bitter', 3), ('frothy', 2), ('creamy', 2), ('medium', 2)]"
3052,2M,43471,"[('gold', 5), ('white', 4), ('sweet', 3), ('beer', 3), ('clear', 2), ('light', 2), ('hot', 2), ('bread', 1), ('copper', 1), ('malty', 1)]"
3053,Myanmar Black Shield,386944,"[('roasted', 11), ('coffee', 9), ('light', 8), ('caramel', 8), ('alcohol', 6), ('black', 5), ('sweet', 5), ('medium', 5), ('dark', 4), ('brown', 4)]"
3054,Spirulina Beer Anti-Aging Drink,211073,"[('beer', 9), ('bitter', 2), ('malty', 1), ('large', 1), ('fresh', 1), ('deep', 1)]"
3055,Myanmar Premium,461277,"[('sweet', 3), ('beer', 3), ('heavy', 1), ('clear', 1), ('fresh', 1), ('crystal', 1), ('smooth', 1), ('mild', 1), ('light', 1), ('amber', 1)]"
3056,Dagon Light,461276,"[('spicy', 1), ('clear', 1), ('sweet', 1), ('crystal', 1), ('bright', 1), ('smooth', 1), ('mild', 1), ('medium', 1), ('light', 1), ('amber', 1)]"
3057,Myanmar Carlsberg Yoma Special Brew,521933,"[('sweet', 3), ('beer', 2), ('frothy', 1), ('red', 1), ('amber', 1), ('off', 1)]"
3058,Dagon Super,388601,"[('light', 4), ('clear', 2), ('alcohol', 2), ('sweet', 2), ('white', 2), ('metallic', 1), ('bright', 1), ('caramel', 1), ('bitter', 1)]"
