,name,id,most_freq
3118,De Molen Hel & Verdoemenis Bourbon BA,420216,"[('sweet', 9), ('chocolate', 8), ('roasted', 7), ('dark', 7), ('black', 6), ('vanilla', 6), ('light', 6), ('brown', 5), ('coffee', 4), ('bitter', 4)]"
3119,Brouwerij de Molen,123964,"[('dark', 10), ('light', 10), ('full', 7), ('medium', 6), ('chocolate', 6), ('roast', 5), ('black', 4), ('vanilla', 4), ('red', 4), ('sweet', 3)]"
3120,Brouwerij de Molen,154711,"[('chocolate', 13), ('sweet', 7), ('black', 7), ('medium', 6), ('dark', 6), ('light', 6), ('caramel', 4), ('vanilla', 4), ('brown', 4), ('alcohol', 3)]"
3121,De Molen Twist & Stout Cognac BA,288811,"[('sweet', 11), ('chocolate', 9), ('alcohol', 7), ('roasted', 7), ('black', 6), ('caramel', 5), ('oily', 5), ('full', 5), ('dark', 5), ('bitter', 5)]"
3122,La Trappe Trappist - Abdij O.L.V. Koningshoeven (Bavaria),376201,"[('sweet', 9), ('dark', 8), ('vanilla', 8), ('medium', 7), ('caramel', 7), ('alcohol', 6), ('brown', 5), ('malty', 3), ('amber', 3), ('full', 3)]"
3123,De Molen Hemel & Hel (Heaven & Hell),103411,"[('dark', 9), ('chocolate', 8), ('medium', 5), ('coffee', 5), ('roasted', 4), ('caramel', 3), ('bitter', 3), ('espresso', 3), ('licorice', 3), ('sweet', 2)]"
3124,Brouwerij de Molen,122762,"[('black', 8), ('chocolate', 8), ('dark', 6), ('roasted', 5), ('sweet', 4), ('coffee', 4), ('roast', 2), ('smoked', 2), ('burnt', 2), ('malty', 2)]"
3125,Uiltje Mind Your Step DBBA Maple (Alvinne ed.),492595,"[('chocolate', 8), ('sweet', 6), ('dark', 6), ('creamy', 5), ('coffee', 5), ('full', 5), ('roasted', 5), ('vanilla', 5), ('brown', 5), ('caramel', 4)]"
3126,Kees Caramel Fudge Stout,385242,"[('caramel', 8), ('chocolate', 5), ('black', 3), ('coffee', 3), ('bitter', 3), ('brown', 3), ('sweet', 2), ('vanilla', 2), ('malty', 1), ('creamy', 1)]"
3127,De Molen Tsarina Esra Imperial Porter,81542,"[('brown', 8), ('sweet', 6), ('coffee', 6), ('caramel', 5), ('earthy', 5), ('black', 4), ('medium', 4), ('bread', 3), ('rocky', 3), ('dark', 3)]"
3128,Emelisse Black & Tan Bruichladdich BA,405437,"[('roasted', 9), ('alcohol', 8), ('black', 6), ('coffee', 6), ('light', 6), ('sweet', 5), ('malty', 5), ('dark', 5), ('vanilla', 4), ('chocolate', 4)]"
3129,Kees Export Porter 1750,295558,"[('coffee', 8), ('sweet', 7), ('dark', 7), ('black', 6), ('chocolate', 6), ('light', 4), ('alcohol', 3), ('medium', 3), ('full', 3), ('complex', 2)]"
3130,De Molen Bommen & Granaten (Rioja BA),363400,"[('brown', 5), ('sweet', 3), ('vanilla', 3), ('toffee', 3), ('malty', 2), ('amber', 2), ('bread', 2), ('caramel', 2), ('dark', 2), ('smoked', 1)]"
3131,Pelgrim Armada B.A. Springbank,368198,"[('roasted', 8), ('chocolate', 8), ('black', 7), ('sweet', 6), ('vanilla', 6), ('brown', 6), ('dark', 5), ('alcohol', 4), ('coffee', 4), ('prunes', 4)]"
3132,Rooie Dop,206168,"[('roasted', 11), ('sweet', 10), ('chocolate', 10), ('dark', 9), ('vanilla', 9), ('black', 8), ('coffee', 6), ('bitter', 5), ('brown', 5), ('light', 5)]"
3133,La Trappe Trappist - Abdij O.L.V. Koningshoeven (Bavaria),302177,"[('sweet', 12), ('light', 8), ('red', 7), ('alcohol', 5), ('caramel', 5), ('heavy', 5), ('full', 5), ('vanilla', 5), ('brown', 5), ('medium', 4)]"
3134,Brouwerij de Molen,119156,"[('black', 7), ('light', 7), ('chocolate', 6), ('medium', 5), ('dark', 5), ('smoked', 4), ('alcohol', 4), ('roasted', 4), ('toast', 4), ('roast', 3)]"
3135,La Trappe Trappist - Abdij O.L.V. Koningshoeven (Bavaria),259237,"[('sweet', 16), ('brown', 11), ('light', 10), ('vanilla', 7), ('hazy', 6), ('alcohol', 5), ('banana', 5), ('toffee', 5), ('complex', 4), ('medium', 4)]"
3136,De Molen Hemel & Aarde (Bourbon BA),203372,"[('chocolate', 6), ('sweet', 5), ('black', 5), ('vanilla', 5), ('medium', 3), ('brown', 3), ('caramel', 2), ('full', 2), ('roasted', 2), ('toast', 2)]"
3137,Brouwerij de Molen,139554,"[('black', 8), ('roasted', 8), ('vanilla', 7), ('light', 7), ('chocolate', 6), ('sweet', 5), ('coffee', 5), ('licorice', 5), ('medium', 4), ('full', 4)]"
3138,Brouwerij de Molen,110149,"[('dark', 10), ('black', 7), ('sweet', 6), ('alcohol', 5), ('chocolate', 5), ('caramel', 4), ('coffee', 4), ('roasted', 4), ('light', 4), ('tart', 3)]"
3139,Emelisse White Label Imperial Russian Stout (Bruichladdich BA),370946,"[('chocolate', 11), ('light', 9), ('sweet', 8), ('coffee', 8), ('brown', 8), ('black', 7), ('caramel', 6), ('dark', 5), ('alcohol', 4), ('medium', 4)]"
3140,Brouwerij de Schans,19429,"[('chocolate', 12), ('sweet', 7), ('coffee', 7), ('dark', 7), ('brown', 7), ('warming', 4), ('full', 4), ('roasted', 4), ('bitter', 4), ('light', 4)]"
3141,La Trappe Trappist - Abdij O.L.V. Koningshoeven (Bavaria),365757,"[('sweet', 15), ('malty', 7), ('caramel', 6), ('vanilla', 6), ('brown', 6), ('light', 6), ('medium', 5), ('full', 5), ('dark', 5), ('alcohol', 4)]"
3142,De Molen Hemel & Aarde (Heaven & Earth),95091,"[('dark', 8), ('roasted', 4), ('chocolate', 4), ('sweet', 3), ('black', 3), ('smoked', 3), ('alcohol', 3), ('medium', 3), ('coffee', 3), ('balanced', 2)]"
3143,Brouwerij Emelisse,257284,"[('sweet', 11), ('vanilla', 8), ('toffee', 6), ('alcohol', 5), ('amber', 5), ('cloudy', 3), ('caramel', 3), ('full', 3), ('dark', 3), ('bitter', 3)]"
3144,Number One Whisky Malt,483603,"[('sweet', 5), ('caramel', 5), ('smoked', 3), ('clear', 2), ('medium', 2), ('copper', 1), ('white', 1)]"
3145,Hinano Export,400609,"[('medium', 2), ('white', 1), ('malty', 1), ('clear', 1), ('gold', 1), ('bitter', 1), ('dry', 1)]"
3146,Number One Letchi,400710,"[('sweet', 3), ('medium', 3), ('white', 2), ('clear', 2), ('gold', 1), ('light', 1)]"
3147,Number One Extra,464682,"[('light', 2), ('robust', 1), ('white', 1), ('clear', 1), ('full', 1), ('apple', 1)]"
3148,Havannah,80326,"[('caramel', 7), ('amber', 5), ('medium', 3), ('apple', 3), ('white', 2), ('clear', 2), ('pear', 2), ('sweet', 1), ('fluffy', 1), ('wispy', 1)]"
3149,Manta Classique,225549,"[('light', 10), ('sweet', 5), ('white', 5), ('clear', 5), ('gold', 2), ('large', 1), ('grainy', 1), ('amber', 1), ('lemon', 1), ('crystal', 1)]"
3150,Number One,23340,"[('grainy', 6), ('white', 5), ('clear', 5), ('light', 5), ('honey', 4), ('bitter', 3), ('dry', 3), ('malty', 2), ('caramel', 2), ('gold', 2)]"
3151,Manta Intense,133879,"[('sweet', 7), ('white', 6), ('clear', 5), ('medium', 4), ('malty', 3), ('gold', 3), ('light', 3), ('caramel', 2), ('grainy', 1), ('lemon', 1)]"
3152,Manta Gold,535260,"[('sweet', 8), ('white', 6), ('malty', 5), ('clear', 5), ('light', 5), ('medium', 4), ('caramel', 3), ('gold', 2), ('wet', 2), ('grainy', 1)]"
3153,Manta Saveur Citron,265310,"[('lemon', 11), ('sweet', 7), ('white', 6), ('clear', 3), ('lime', 2), ('orange', 2), ('medium', 2), ('light', 2), ('gold', 1), ('bitter', 1)]"
3154,8 Wired iStout,122165,"[('dark', 14), ('chocolate', 13), ('coffee', 10), ('black', 6), ('vanilla', 6), ('bitter', 6), ('roasted', 5), ('sweet', 4), ('burnt', 4), ('creamy', 4)]"
3155,Liberty Citra Double IPA,151705,"[('orange', 8), ('alcohol', 6), ('clear', 5), ('medium', 5), ('bitter', 5), ('sweet', 4), ('grapefruit', 4), ('caramel', 4), ('white', 3), ('amber', 3)]"
3156,Epic Lupulingus,281253,"[('sweet', 6), ('bitter', 6), ('amber', 5), ('medium', 5), ('clear', 3), ('pine', 3), ('light', 3), ('balanced', 2), ('white', 2), ('alcohol', 2)]"
3157,8 Wired Brewing,142271,"[('dark', 9), ('coffee', 6), ('black', 5), ('tan', 4), ('vanilla', 4), ('roasted', 3), ('chocolate', 3), ('licorice', 3), ('deep', 3), ('toffee', 3)]"
3158,Garage Project Mutiny on the Bounty,478429,"[('vanilla', 4), ('chocolate', 3), ('black', 2), ('complex', 2), ('coffee', 2), ('full', 2), ('roasted', 2), ('brilliant', 1), ('subtle', 1), ('tan', 1)]"
3159,Epic Hop Zombie,144497,"[('sweet', 6), ('pine', 5), ('grapefruit', 4), ('white', 4), ('bitter', 4), ('orange', 3), ('caramel', 3), ('hazy', 3), ('light', 3), ('amber', 2)]"
3160,8 Wired Batch 2.18 Oak Aged Imperial Stout,372805,"[('dark', 15), ('sweet', 12), ('chocolate', 8), ('brown', 6), ('dates', 5), ('black', 4), ('medium', 4), ('vanilla', 4), ('bitter', 4), ('roast', 3)]"
3161,Kereru Imperial Nibs,402509,"[('vanilla', 9), ('dark', 7), ('black', 5), ('chocolate', 5), ('caramel', 3), ('bitter', 3), ('sweet', 2), ('clear', 2), ('medium', 2), ('coffee', 2)]"
3162,Tuatara XV 15th Anniversary Russian Imperial Stout,386603,"[('chocolate', 9), ('black', 8), ('roasted', 8), ('dark', 8), ('coffee', 7), ('licorice', 7), ('brown', 7), ('burnt', 4), ('alcohol', 4), ('medium', 4)]"
3163,8 Wired Lord of the Atlas,500634,"[('caramel', 9), ('bitter', 7), ('alcohol', 6), ('toffee', 6), ('clear', 4), ('sweet', 3), ('white', 3), ('malty', 3), ('pine', 3), ('copper', 2)]"
3164,Panhead Black Sabbath,268496,"[('sweet', 7), ('dark', 7), ('black', 4), ('alcohol', 3), ('caramel', 3), ('chocolate', 3), ('brown', 3), ('full', 2), ('roasted', 2), ('red', 2)]"
3165,8 Wired Gypsy Funk,451654,"[('tart', 9), ('white', 6), ('complex', 3), ('amber', 3), ('clear', 3), ('medium', 2), ('gold', 2), ('pineapple', 2), ('grass', 2), ('dry', 2)]"
3166,Canhead Hardtail Henry Oaked Stout,336112,"[('black', 8), ('coffee', 6), ('dark', 5), ('roasted', 4), ('light', 4), ('roast', 3), ('sweet', 3), ('full', 3), ('tan', 3), ('chocolate', 3)]"
3167,8 Wired HopWired IPA,114480,"[('medium', 6), ('white', 5), ('clear', 4), ('caramel', 4), ('amber', 3), ('bitter', 3), ('sweet', 2), ('peach', 2), ('malty', 2), ('hazy', 2)]"
3168,Tuatara Double Trouble,179554,"[('orange', 5), ('grapefruit', 4), ('medium', 4), ('heavy', 4), ('pine', 4), ('bitter', 4), ('fruity', 4), ('white', 3), ('alcohol', 3), ('hazy', 3)]"
3169,Garage Project Cabbages and Kings,362781,"[('chocolate', 7), ('black', 5), ('dark', 5), ('roasted', 4), ('bitter', 4), ('sweet', 3), ('smoked', 3), ('coffee', 3), ('earthy', 3), ('licorice', 3)]"
3170,Epic / Fork & Brewer / Hallertau / Liberty Four Horsemen Of The Hopocalypse,163208,"[('white', 4), ('pine', 4), ('orange', 3), ('bitter', 3), ('sweet', 2), ('fluffy', 2), ('caramel', 2), ('gold', 2), ('light', 2), ('large', 1)]"
3171,Tuatara Tu-Rye-Ay Midnight Rye IPA,353837,"[('medium', 12), ('dark', 7), ('chocolate', 6), ('sweet', 5), ('black', 5), ('burnt', 5), ('caramel', 5), ('bitter', 4), ('brown', 4), ('light', 4)]"
3172,Tuatara Brewing Company (DB Breweries),159818,"[('black', 12), ('dark', 8), ('chocolate', 8), ('licorice', 8), ('alcohol', 7), ('light', 5), ('smooth', 4), ('sweet', 3), ('creamy', 3), ('medium', 2)]"
3173,8 Wired Superconductor,149231,"[('medium', 9), ('orange', 8), ('sweet', 6), ('bitter', 6), ('light', 6), ('white', 5), ('dry', 5), ('grapefruit', 4), ('alcohol', 3), ('clear', 3)]"
3174,8 Wired Le Fut Flanders Red Ale,393686,"[('red', 14), ('light', 8), ('sweet', 5), ('clear', 5), ('medium', 5), ('vinegar', 5), ('copper', 3), ('white', 2), ('amber', 2), ('mild', 2)]"
3175,8 Wired Bumaye,182537,"[('alcohol', 8), ('black', 6), ('full', 6), ('sweet', 5), ('chocolate', 5), ('dark', 4), ('red', 4), ('light', 4), ('medium', 3), ('oily', 3)]"
3176,Garage Project Death From Above,215657,"[('pine', 8), ('bitter', 8), ('sweet', 6), ('light', 6), ('orange', 5), ('amber', 4), ('spicy', 4), ('fruity', 4), ('pepper', 4), ('copper', 2)]"
3177,8 Wired Brewing,296091,"[('chocolate', 10), ('black', 8), ('vanilla', 8), ('coffee', 6), ('brown', 5), ('alcohol', 4), ('tan', 4), ('sweet', 3), ('roasted', 3), ('dark', 3)]"
3178,Liberty Yakima Monster,184394,"[('pine', 8), ('sweet', 5), ('white', 4), ('clear', 4), ('grapefruit', 3), ('malty', 2), ('amber', 2), ('orange', 2), ('medium', 2), ('mild', 2)]"
3179,8 Wired Black Wired Black IPA,267492,"[('dark', 10), ('black', 7), ('coffee', 7), ('roasted', 5), ('chocolate', 5), ('brown', 5), ('medium', 4), ('smooth', 4), ('clear', 3), ('tan', 3)]"
3180,8 Wired Brewing,166240,"[('dark', 15), ('brown', 6), ('sweet', 5), ('caramel', 4), ('toffee', 4), ('malty', 3), ('pine', 3), ('bitter', 3), ('grapefruit', 2), ('spicy', 2)]"
3181,Garage Project Cockswain's Courage Blended Porter,225845,"[('vanilla', 7), ('dark', 6), ('chocolate', 5), ('brown', 5), ('warming', 4), ('full', 4), ('licorice', 3), ('deep', 3), ('light', 3), ('figs', 2)]"
3182,Garage Project Pernicious Weed,150935,"[('bitter', 5), ('white', 3), ('orange', 3), ('dark', 3), ('malty', 2), ('amber', 2), ('medium', 2), ('caramel', 2), ('hazy', 2), ('honey', 2)]"
3183,8 Wired Brewing,182536,"[('dark', 7), ('red', 6), ('brown', 6), ('sweet', 4), ('tart', 4), ('complex', 3), ('creamy', 3), ('musty', 3), ('vinegar', 3), ('cloudy', 2)]"
3184,Liberty Yakima Scarlet,179180,"[('caramel', 5), ('sweet', 4), ('dark', 4), ('medium', 3), ('earthy', 3), ('red', 3), ('bitter', 3), ('fruity', 3), ('amber', 2), ('mild', 2)]"
3185,Renaissance Elemental Porter,55893,"[('dark', 11), ('chocolate', 8), ('sweet', 4), ('caramel', 4), ('brown', 4), ('light', 4), ('medium', 3), ('roasted', 3), ('fruity', 3), ('roast', 2)]"
3186,Emerson's Bird Dog IPA,187908,"[('orange', 7), ('medium', 4), ('caramel', 4), ('fruity', 4), ('balanced', 3), ('white', 3), ('clear', 3), ('bitter', 3), ('light', 3), ('zest', 2)]"
3187,Garage Project Party and Bullshit,441984,"[('grapefruit', 5), ('hazy', 5), ('pineapple', 4), ('white', 3), ('orange', 3), ('tart', 3), ('pine', 3), ('smooth', 3), ('mango', 3), ('peach', 2)]"
3188,Epic Magic Dust,512063,"[('amber', 5), ('sweet', 3), ('dark', 3), ('bitter', 3), ('grapefruit', 2), ('orange', 2), ('medium', 2), ('honey', 2), ('large', 1), ('lingering', 1)]"
3189,Epic Armageddon IPA,91271,"[('white', 4), ('medium', 4), ('grapefruit', 3), ('orange', 3), ('pine', 3), ('peach', 2), ('clear', 2), ('grass', 2), ('copper', 1), ('malty', 1)]"
3190,Liberty Sauvin Bomb,402193,"[('mild', 4), ('pine', 3), ('sweet', 2), ('balanced', 2), ('orange', 2), ('bitter', 2), ('cloudy', 1), ('white', 1), ('creamy', 1), ('amber', 1)]"
3191,8 Wired Fresh HopWired,171357,"[('sweet', 6), ('orange', 4), ('amber', 3), ('medium', 3), ('light', 3), ('peach', 2), ('grapefruit', 2), ('white', 2), ('clear', 2), ('caramel', 2)]"
3192,Canhead Johnny Octane Red IPA,333936,"[('sweet', 8), ('pine', 8), ('caramel', 7), ('amber', 5), ('red', 5), ('bitter', 5), ('brown', 5), ('deep', 4), ('malty', 3), ('orange', 3)]"
3193,Epic Imperium,278267,"[('chocolate', 11), ('dark', 8), ('black', 7), ('coffee', 7), ('sweet', 4), ('medium', 4), ('roast', 3), ('roasted', 3), ('bitter', 3), ('figs', 2)]"
3194,8 Wired Tall Poppy India Red Ale,133251,"[('medium', 6), ('caramel', 6), ('bitter', 5), ('amber', 4), ('white', 3), ('malty', 3), ('dark', 3), ('fruity', 3), ('clear', 2), ('bread', 2)]"
3195,8 Wired Saison Sauvin,142268,"[('light', 7), ('white', 5), ('medium', 4), ('grass', 4), ('sweet', 3), ('hazy', 3), ('bitter', 3), ('dry', 3), ('zest', 2), ('peach', 2)]"
3196,8 Wired C4 Double Coffee Brown Ale,173667,"[('coffee', 15), ('brown', 12), ('chocolate', 6), ('light', 6), ('sweet', 4), ('caramel', 4), ('tan', 4), ('mild', 3), ('roasted', 3), ('bitter', 3)]"
3197,Epic / Steam 10 Years 1000 Celebration Ale,411569,"[('sweet', 14), ('dark', 7), ('amber', 5), ('toffee', 5), ('caramel', 4), ('light', 4), ('deep', 3), ('alcohol', 2), ('clear', 2), ('honey', 2)]"
3198,Epic Epicurean Coffee & Fig Oatmeal Stout,160632,"[('coffee', 21), ('black', 7), ('bitter', 5), ('dark', 4), ('figs', 3), ('balanced', 3), ('brown', 3), ('roast', 2), ('sweet', 2), ('full', 2)]"
3199,Garage Project Triple Day of the Dead,275364,"[('chocolate', 6), ('alcohol', 5), ('dark', 5), ('black', 4), ('coffee', 4), ('dry', 4), ('hot', 3), ('brown', 3), ('smoked', 2), ('medium', 2)]"
3200,8 Wired Mighty Imperial Ale,212508,"[('caramel', 8), ('sweet', 6), ('dark', 6), ('brown', 6), ('alcohol', 4), ('vanilla', 4), ('toffee', 4), ('full', 3), ('complex', 2), ('medium', 2)]"
3201,Invercargill Sa!son,124932,"[('orange', 11), ('cloudy', 5), ('white', 5), ('light', 5), ('bitter', 4), ('zest', 3), ('medium', 3), ('spicy', 3), ('frothy', 3), ('hazy', 3)]"
3202,Epic Apocalypse IPA,267920,"[('black', 6), ('dark', 4), ('chocolate', 4), ('light', 4), ('tan', 3), ('roast', 2), ('sweet', 2), ('white', 2), ('medium', 2), ('roasted', 2)]"
3203,Pink Elephant,69870,"[('dark', 11), ('sweet', 7), ('chocolate', 5), ('black', 4), ('alcohol', 4), ('brown', 4), ('complex', 3), ('burnt', 3), ('fruity', 3), ('smooth', 3)]"
3204,Moropotente Lado Obscuro,464827,"[('chocolate', 3), ('coffee', 2), ('roasted', 2), ('licorice', 2), ('black', 1), ('complex', 1), ('burnt', 1), ('medium', 1), ('tan', 1), ('dark', 1)]"
3205,Mytos Amber Ale,464824,"[('balanced', 1), ('caramel', 1), ('toast', 1), ('grass', 1)]"
3206,Mytos,301682,"[('balanced', 2), ('grainy', 2), ('sweet', 1), ('cloudy', 1), ('hay', 1), ('grass', 1)]"
3207,Nicaragua Craft Beer Panga Drops Keller Pils,567235,"[('grainy', 2), ('sweet', 1), ('white', 1), ('dark', 1), ('gold', 1), ('bitter', 1), ('bready', 1), ('grass', 1)]"
3208,Erdmann's Calala,314049,"[('fruity', 1), ('brown', 1)]"
3209,Mytos Pale Ale,464817,"[('sweet', 1), ('caramel', 1), ('toast', 1), ('toffee', 1), ('light', 1)]"
3210,San Juan del Sur El Boom IPA,309967,"[('grainy', 2), ('bitter', 2), ('cloudy', 1), ('white', 1), ('harsh', 1), ('earthy', 1), ('dry', 1), ('light', 1)]"
3211,Mytos Weissbier,387819,"[('cloudy', 1), ('malty', 1), ('alcohol', 1), ('bread', 1), ('banana', 1), ('bready', 1)]"
3212,Victoria Selección Maestro,159579,"[('light', 2), ('sweet', 1), ('grainy', 1), ('harsh', 1)]"
3213,San Juan del Sur Panga Sessions,312726,"[('large', 1), ('cloudy', 1), ('grainy', 1), ('white', 1), ('alcohol', 1), ('hazy', 1), ('gold', 1), ('bitter', 1), ('deep', 1), ('dry', 1)]"
3214,Toña Lite,464833,"[('light', 1)]"
3215,Victoria Frost,98066,"[('light', 4), ('white', 2), ('clear', 2), ('honey', 2), ('bready', 2), ('sweet', 1), ('bitter', 1), ('grass', 1), ('dry', 1)]"
3216,Victoria (Nicaragua),26071,"[('sweet', 5), ('light', 5), ('white', 2), ('malty', 2), ('clear', 2), ('gold', 2), ('fresh', 2), ('grass', 2), ('amber', 1)]"
3217,Cerveza Premium (Nicaragua),26300,"[('light', 3), ('sweet', 2), ('white', 2), ('malty', 2), ('straw', 2), ('grass', 2), ('clear', 1), ('spicy', 1), ('gold', 1), ('bitter', 1)]"
3218,Toña,26073,"[('white', 7), ('light', 7), ('clear', 6), ('grainy', 5), ('sweet', 3), ('malty', 3), ('straw', 3), ('fruity', 3), ('metallic', 2), ('hay', 2)]"
3219,Castel Beer (Niger),141004,"[('full', 2), ('white', 1), ('dark', 1), ('smooth', 1), ('deep', 1)]"
3220,BN Special Fêtes,472524,"[('sweet', 12), ('brown', 12), ('light', 9), ('medium', 6), ('caramel', 6), ('clear', 5), ('malty', 4), ('oily', 4), ('dark', 4), ('white', 3)]"
3221,Beaufort Lager Blond (Niger),140843,"[('white', 1), ('clear', 1)]"
3222,Guinness Foreign Extra Stout (Nigeria),19432,"[('roasted', 6), ('coffee', 5), ('dark', 5), ('sweet', 4), ('black', 4), ('chocolate', 4), ('licorice', 4), ('creamy', 3), ('medium', 3), ('bready', 3)]"
3223,Legend Extra Stout (Nigeria),13749,"[('roasted', 7), ('dark', 6), ('chocolate', 5), ('sweet', 4), ('brown', 4), ('black', 3), ('creamy', 3), ('light', 3), ('clear', 2), ('medium', 2)]"
3224,Turbo King (Nigeria),201448,"[('chocolate', 3), ('black', 2), ('mild', 2), ('roasted', 2), ('bitter', 2), ('toffee', 2), ('balanced', 1), ('medium', 1), ('caramel', 1), ('coffee', 1)]"
3225,Williams Dark Ale (Nigeria),201456,"[('black', 2), ('mild', 2), ('caramel', 2), ('roasted', 2), ('dark', 2), ('toffee', 2), ('brown', 2), ('roast', 1), ('alcohol', 1), ('medium', 1)]"
3226,Trophy Black Lager,254000,"[('dark', 8), ('sweet', 4), ('black', 4), ('light', 4), ('medium', 3), ('coffee', 3), ('roasted', 3), ('brown', 3), ('clear', 2), ('bread', 2)]"
3227,Guinness Extra Smooth (Nigeria),100785,"[('sweet', 6), ('dark', 6), ('roasted', 5), ('brown', 5), ('chocolate', 4), ('black', 3), ('burnt', 3), ('caramel', 3), ('coffee', 3), ('medium', 2)]"
3228,Kronenbourg (Nigeria),102415,"[('fruity', 2), ('sweet', 1), ('clear', 1), ('medium', 1), ('banana', 1), ('deep', 1)]"
3229,Goldberg Premium Lager Beer,231930,"[('sweet', 1), ('clear', 1), ('bitter', 1)]"
3230,Harp (Nigeria),100862,"[('sweet', 7), ('white', 5), ('clear', 5), ('medium', 3), ('fruity', 3), ('light', 2), ('buttery', 1), ('malty', 1), ('amber', 1), ('mild', 1)]"
3231,Hero Premium Lager (Nigeria),252086,"[('grainy', 4), ('sweet', 3), ('clear', 3), ('medium', 3), ('white', 2), ('bitter', 2), ('light', 2), ('large', 1), ('malty', 1), ('hay', 1)]"
3232,Trophy Premium Quality Lager Beer,232458,"[('white', 3), ('clear', 3), ('light', 3), ('bitter', 2), ('sweet', 1), ('grainy', 1), ('harsh', 1), ('nutty', 1)]"
3233,Gulder Lager (Nigeria),12805,"[('light', 6), ('white', 3), ('malty', 3), ('sweet', 2), ('grainy', 2), ('spicy', 2), ('metallic', 2), ('gold', 2), ('bitter', 2), ('lingering', 1)]"
3234,Wilfort Dark Ale (Nigeria),102414,"[('brown', 5), ('dark', 4), ('burnt', 3), ('harsh', 3), ('ruby', 2), ('caramel', 2), ('coffee', 2), ('roasted', 2), ('red', 2), ('sweet', 1)]"
3235,Star Lager (Nigeria),12804,"[('sweet', 5), ('clear', 5), ('gold', 4), ('white', 3), ('grainy', 2), ('malty', 2), ('light', 2), ('fluffy', 1), ('hazy', 1), ('earthy', 1)]"
3236,Yanggakdo Hotel Draught Beer,240340,"[('white', 2), ('mild', 2), ('caramel', 2), ('light', 2), ('amber', 1), ('spicy', 1), ('banana', 1), ('dark', 1), ('toffee', 1)]"
3237,Ryongaksan 12°,500862,"[('mild', 1)]"
3238,Rakbaek Dark Beer,359064,"[('mild', 1)]"
3239,Taedonggang 7,378667,"[('mild', 2)]"
